CustomerID,LastPurshaceDate,Recency,Frequency,Monetary,R_rank,F_rank,M_rank,R_rank_norm,F_rank_norm,M_rank_norm,RFM_Score,Customer_segment,TransactionID,PurchaseDate,Quantity,Unit price,Age,Gender,Region,ByCash,Color,ProductOnSale,ProductSeason,Reviews,Salary,Score,date,TotalCost
1050,2022-12-28,330,1,847.0,46.0,233.0,404.0,7.0,34.0,34.0,27.0,Risky Customers,467208,2022-12-28,1.0,847.0,33,male,South America ,0,Blue,1.0,summer,My Adidas Tiro 19 training jacket is lightweight and stylish. Perfect for workouts – 5 stars!,1194,5,2022-12-28,847.0
1054,2023-10-07,47,1,844.0,558.0,233.0,402.0,81.0,34.0,34.0,46.0,Risky Customers,262785,2023-10-07,1.0,844.0,52,male,Europe,0,Olive,1.0,fall,"Adidas soccer corner flags for kids are easy to set up, adding a professional touch to backyard matches.",576,5,2023-10-07,844.0
1056,2023-08-22,93,1,158.0,454.0,233.0,71.0,66.0,34.0,34.0,42.0,Risky Customers,221621,2023-08-22,1.0,158.0,40,male,South America ,1,Olive,0.0,fall,Adidas Team Issue fleece hoodie is cozy and stylish. Great for cooler weather – 5 stars!,1124,5,2023-08-22,158.0
1058,2023-05-20,187,1,128.0,262.0,233.0,56.0,38.0,34.0,34.0,35.0,Risky Customers,669493,2023-05-20,1.0,128.0,53,female,Asia,0,Red,0.0,winter,"Adidas soccer goals for kids are durable and well-designed, providing a reliable setup for games.",590,5,2023-05-20,128.0
1059,2023-02-28,268,1,401.0,129.0,233.0,192.0,19.0,34.0,34.0,30.0,Risky Customers,908451,2023-02-28,1.0,401.0,29,female,Asia,1,Olive,0.0,spring,The Adidas logo on my bag started peeling off after a short time.,847,1,2023-02-28,401.0
1063,2023-03-13,255,1,949.0,143.0,233.0,452.0,21.0,34.0,34.0,31.0,Risky Customers,874075,2023-03-13,1.0,949.0,41,male,Asia,1,Red,1.0,spring,"Adidas jackets are fashionable, yet the warmth they provide could be improved.",488,3,2023-03-13,949.0
1065,2023-06-13,163,1,328.0,310.0,233.0,148.0,45.0,34.0,34.0,37.0,Risky Customers,999894,2023-06-13,1.0,328.0,36,female,North America,1,Lavender,0.0,summer,"Adidas basketball shoes offer excellent ankle support and grip, enhancing court performance.",1021,5,2023-06-13,328.0
1066,2023-05-16,191,1,233.0,252.0,233.0,104.0,37.0,34.0,34.0,35.0,Risky Customers,451486,2023-05-16,1.0,233.0,28,male,Asia,1,mix,0.0,fall,Adidas lacrosse sticks for kids are lightweight and designed for younger players.,1133,5,2023-05-16,233.0
1067,2023-06-22,154,1,109.0,332.0,233.0,52.0,48.0,34.0,34.0,38.0,Risky Customers,361915,2023-06-22,1.0,109.0,54,female,North America,0,Brown,0.0,winter,"Adidas lacrosse helmets offer reliable protection, meeting safety standards for the sport.",430,5,2023-06-22,109.0
1070,2022-12-18,340,1,132.0,34.0,233.0,58.0,5.0,34.0,34.0,27.0,Risky Customers,677943,2022-12-18,1.0,132.0,18,male,Asia,1,Maroon,1.0,fall,"Adidas skate shoes deliver exceptional grip and durability, meeting the demands of skateboarders.",712,5,2022-12-18,132.0
1071,2023-05-11,196,1,1188.0,242.0,233.0,491.0,35.0,34.0,34.0,34.0,Risky Customers,886098,2023-05-11,2.0,594.0,23,male,Asia,0,Red,1.0,winter,"Adidas soccer cleats for kids provide good traction on the field, ensuring safety and performance.",1046,5,2023-05-11,1188.0
1075,2023-03-18,250,1,861.0,152.0,233.0,409.0,22.0,34.0,34.0,31.0,Risky Customers,603283,2023-03-18,1.0,861.0,27,male,North America,1,Cyan,1.0,spring,"Adidas soccer pumps for kids make ball inflation easy, ensuring that young players always have a properly inflated soccer ball.",963,5,2023-03-18,861.0
1076,2023-02-09,287,1,543.0,100.0,233.0,252.0,14.0,34.0,34.0,29.0,Risky Customers,367020,2023-02-09,1.0,543.0,34,female,Asia,1,Pink,1.0,summer,"Adidas weightlifting straps are sturdy and reliable, aiding in heavy lifting exercises.",1069,4,2023-02-09,543.0
1077,2023-05-16,191,1,154.0,252.0,233.0,68.0,37.0,34.0,34.0,35.0,Risky Customers,660431,2023-05-16,1.0,154.0,32,male,Europe,0,Pink,0.0,summer,"Adidas jackets combine style and functionality, making them versatile for different occasions.",912,4,2023-05-16,154.0
1078,2023-04-04,233,1,459.0,184.0,233.0,218.0,27.0,34.0,34.0,32.0,Risky Customers,964843,2023-04-04,1.0,459.0,18,female,North America,0,Maroon,1.0,winter,"Adidas basketball jerseys for kids effortlessly blend style and functionality, catering to the unique preferences and needs of young players.",718,5,2023-04-04,459.0
1081,2023-05-21,186,1,105.0,264.0,233.0,47.0,38.0,34.0,34.0,35.0,Risky Customers,764828,2023-05-21,1.0,105.0,42,female,Asia,1,Maroon,0.0,fall,The style and variety of Adidas products are lacking compared to competitors.,506,2,2023-05-21,105.0
1084,2023-10-07,47,1,298.0,558.0,233.0,136.0,81.0,34.0,34.0,46.0,Risky Customers,662839,2023-10-07,1.0,298.0,62,female,South America ,1,Cyan,0.0,winter,Adidas lacrosse goalie heads for kids provide a reliable and lightweight option for young goalies.,499,5,2023-10-07,298.0
1092,2023-06-03,173,1,542.0,292.0,233.0,251.0,42.0,34.0,34.0,36.0,Risky Customers,250519,2023-06-03,1.0,542.0,52,male,North America,1,Purple,1.0,winter,to develop their skills.,493,5,2023-06-03,542.0
1096,2023-03-20,248,1,258.0,156.0,233.0,116.0,23.0,34.0,34.0,31.0,Risky Customers,304281,2023-03-20,1.0,258.0,60,male,South America ,0,Yellow,1.0,fall,"Adidas wrestling headgear for kids offers protection and comfort, ensuring safety during play.",546,5,2023-03-20,258.0
1099,2023-09-16,68,1,1314.0,505.0,233.0,498.0,73.0,34.0,34.0,44.0,Risky Customers,157033,2023-09-16,2.0,657.0,31,male,North America,0,Gray,1.0,spring,"Adidas lacrosse helmets for kids offer reliable protection, meeting safety standards for the sport.",3325,5,2023-09-16,1314.0
1101,2023-10-21,33,1,108.0,593.0,233.0,50.0,86.0,34.0,34.0,47.0,Risky Customers,894012,2023-10-21,1.0,108.0,53,male,South America ,0,Blue,1.0,summer,"Adidas lacrosse shooting strings for kids allow customization of their lacrosse sticks, giving them control over the pocket's feel.",493,5,2023-10-21,108.0
1102,2023-10-31,23,1,269.0,618.0,233.0,123.0,90.0,34.0,34.0,48.0,Risky Customers,899694,2023-10-31,1.0,269.0,61,male,Europe,0,Magenta,0.0,spring,Adidas Essentials Linear Pullover Hoodie is cozy and stylish. Great for casual wear – 5 stars!,468,5,2023-10-31,269.0
1105,2022-12-31,327,1,674.0,55.0,233.0,312.0,8.0,34.0,34.0,27.0,Risky Customers,609969,2022-12-31,1.0,674.0,59,female,South America ,0,Pink,0.0,winter,"The Adidas shoes I bought gave me blisters, and the insoles are uncomfortable.",595,1,2022-12-31,674.0
1106,2022-12-16,342,1,587.0,31.0,233.0,274.0,5.0,34.0,34.0,27.0,Risky Customers,359286,2022-12-16,1.0,587.0,27,male,North America,0,Brown,1.0,winter,"Adidas volleyball shoes for kids provide comfort and support, enhancing their performance on the court.",757,5,2022-12-16,587.0
1111,2023-02-27,269,1,415.0,128.0,233.0,197.0,19.0,34.0,34.0,30.0,Risky Customers,211764,2023-02-27,1.0,415.0,45,male,South America ,1,Olive,0.0,summer,"Adidas soccer passing arcs for kids are lightweight and portable, providing a target for passing and shooting practice.",446,5,2023-02-27,415.0
1112,2023-08-09,106,1,530.0,417.0,233.0,241.0,61.0,34.0,34.0,41.0,Risky Customers,209860,2023-08-09,1.0,530.0,20,male,Asia,1,mix,1.0,fall,"Adidas golf towels are absorbent and practical, perfect for golfers on the course.",515,4,2023-08-09,530.0
1113,2023-09-13,71,1,250.0,499.0,233.0,112.0,73.0,34.0,34.0,44.0,Risky Customers,309632,2023-09-13,1.0,250.0,58,female,North America,1,Maroon,1.0,fall,"Adidas swim trunks are both fashionable and comfortable, perfect for beach days.",507,5,2023-09-13,250.0
1114,2023-07-10,136,1,71.0,371.0,233.0,14.0,54.0,34.0,34.0,39.0,Risky Customers,378304,2023-07-10,1.0,71.0,39,male,South America ,1,Green,1.0,summer,"Adidas wrestling singlets for kids offer a comfortable fit, allowing for ease of movement.",1055,5,2023-07-10,71.0
1116,2023-09-16,68,1,71.0,505.0,233.0,14.0,73.0,34.0,34.0,44.0,Risky Customers,930235,2023-09-16,1.0,71.0,54,female,North America,0,Purple,0.0,spring,"Adidas basketball pump needles for kids are essential for maintaining properly inflated basketballs, ensuring optimal play.",568,5,2023-09-16,71.0
1120,2023-07-06,140,1,716.0,364.0,233.0,330.0,53.0,34.0,34.0,39.0,Risky Customers,150188,2023-07-06,1.0,716.0,20,female,Asia,1,Pink,0.0,winter,Adidas basketballs for kids are durable and suitable for junior players.,514,5,2023-07-06,716.0
1126,2023-01-14,313,1,550.0,68.0,233.0,256.0,10.0,34.0,34.0,28.0,Risky Customers,437223,2023-01-14,1.0,550.0,46,female,South America ,0,Yellow,0.0,fall,"Adidas basketball hoops for kids are sturdy and adjustable, providing hours of fun.",503,4,2023-01-14,550.0
1127,2023-07-25,121,1,433.0,397.0,233.0,204.0,58.0,34.0,34.0,40.0,Risky Customers,920697,2023-07-25,1.0,433.0,54,female,South America ,0,Olive,0.0,winter,"Adidas golf balls for kids are designed for junior golfers, ensuring an optimal golfing experience.",549,5,2023-07-25,433.0
1134,2023-07-05,141,1,954.0,362.0,233.0,466.0,53.0,34.0,34.0,39.0,Risky Customers,554752,2023-07-05,1.0,953.75,41,male,Europe,0,Purple,0.0,winter,Adidas basketballs for kids are durable and suitable for junior players.,403,5,2023-07-05,953.75
1135,2023-06-14,162,1,487.0,312.0,233.0,228.0,45.0,34.0,34.0,37.0,Risky Customers,669142,2023-06-14,1.0,487.0,38,female,Asia,0,Green,1.0,spring,"Adidas soccer shorts for kids are not just stylish but also incredibly comfortable, perfect for young athletes.",1091,5,2023-06-14,487.0
1142,2023-03-26,242,1,71.0,170.0,233.0,14.0,25.0,34.0,34.0,32.0,Risky Customers,613895,2023-03-26,1.0,71.0,37,male,Asia,1,Olive,1.0,spring,Adidas lacrosse sticks for kids are lightweight and designed for younger players.,1115,5,2023-03-26,71.0
1144,2023-04-09,228,1,771.0,196.0,233.0,357.0,28.0,34.0,34.0,33.0,Risky Customers,955019,2023-04-09,1.0,771.0,60,male,North America,1,Cyan,0.0,spring,"Adidas wrestling singlets for kids offer a comfortable fit, allowing for ease of movement.",557,5,2023-04-09,771.0
1147,2023-08-01,114,1,552.0,406.0,233.0,259.0,59.0,34.0,34.0,40.0,Risky Customers,258852,2023-08-01,1.0,552.0,55,male,South America ,1,Cyan,0.0,spring,"Adidas track pants are stylish, though the length may not suit shorter individuals.",501,3,2023-08-01,552.0
1149,2023-04-02,235,1,332.0,181.0,233.0,150.0,26.0,34.0,34.0,32.0,Risky Customers,978579,2023-04-02,1.0,332.0,46,male,Asia,0,Magenta,0.0,spring,"The Adidas logo tee is a classic. Great fit, soft fabric, and it holds up well in the wash. 5 out of 5!",433,5,2023-04-02,332.0
1150,2022-12-23,335,1,901.0,42.0,233.0,432.0,6.0,34.0,34.0,27.0,Risky Customers,615412,2022-12-23,1.0,901.0,35,male,South America ,1,Turquoise,1.0,fall,The Adidas EQT collection continues to impress with a commitment to innovation and style.,1003,5,2022-12-23,901.0
1151,2023-09-27,57,1,71.0,539.0,233.0,14.0,78.0,34.0,34.0,45.0,Risky Customers,417582,2023-09-27,1.0,71.0,24,female,South America ,1,Lavender,1.0,fall,"The Adidas app is glitchy, and I couldn't place my order smoothly.",1173,1,2023-09-27,71.0
1154,2023-09-28,56,1,427.0,541.0,233.0,201.0,79.0,34.0,34.0,45.0,Risky Customers,952245,2023-09-28,1.0,427.0,47,male,Europe,1,Olive,1.0,spring,"Adidas wrestling shoes for kids offer reliable grip and support, enhancing performance on the mat.",481,4,2023-09-28,427.0
1155,2023-06-12,164,1,159.0,308.0,233.0,72.0,45.0,34.0,34.0,37.0,Risky Customers,225652,2023-06-12,1.0,159.0,63,male,South America ,0,Pink,0.0,summer,"Adidas lacrosse helmets for kids offer reliable protection, meeting safety standards for the sport.",521,5,2023-06-12,159.0
1158,2023-05-24,183,1,575.0,268.0,233.0,269.0,39.0,34.0,34.0,35.0,Risky Customers,102275,2023-05-24,1.0,575.0,35,female,South America ,0,Purple,0.0,summer,"field, ensuring safety and optimal performance.",1087,5,2023-05-24,575.0
1160,2023-01-14,313,1,869.0,68.0,233.0,412.0,10.0,34.0,34.0,28.0,Risky Customers,234243,2023-01-14,1.0,869.0,53,male,Europe,1,Magenta,0.0,summer,Adidas lacrosse sticks for kids are lightweight and designed for younger players.,599,5,2023-01-14,869.0
1161,2023-07-23,123,1,911.0,392.0,233.0,438.0,57.0,34.0,34.0,40.0,Risky Customers,366935,2023-07-23,1.0,911.0,58,male,Asia,0,Orange,0.0,spring,"Adidas basketball jerseys for kids combine style and functionality, meeting the unique needs of young players.",467,5,2023-07-23,911.0
1162,2023-11-14,9,1,71.0,658.0,233.0,14.0,96.0,34.0,34.0,49.0,Risky Customers,221876,2023-11-14,1.0,71.0,43,female,Europe,0,Olive,1.0,fall,"Adidas wristbands are functional, but the elasticity may wear out with frequent use.",407,3,2023-11-14,71.0
1164,2023-09-16,68,1,439.0,505.0,233.0,208.0,73.0,34.0,34.0,44.0,Risky Customers,425682,2023-09-16,1.0,439.0,56,male,North America,1,Gray,0.0,winter,Adidas soccer referee jerseys for kids is great.,473,5,2023-09-16,439.0
1167,2023-04-08,229,1,512.0,193.0,233.0,236.0,28.0,34.0,34.0,32.0,Risky Customers,837232,2023-04-08,1.0,512.0,31,female,Asia,1,Olive,0.0,summer,"Adidas wrestling singlets for kids offer both style and functionality, ensuring young wrestlers can compete comfortably.",877,5,2023-04-08,512.0
1169,2023-06-19,157,1,681.0,323.0,233.0,316.0,47.0,34.0,34.0,37.0,Risky Customers,634088,2023-06-19,1.0,681.0,23,male,North America,1,Purple,0.0,spring,Impressed with the fit of my Adidas Must Haves 3-Stripes tapered pants. Comfortable and stylish – a solid 5 stars!,610,5,2023-06-19,681.0
1172,2023-09-26,58,1,333.0,535.0,233.0,152.0,78.0,34.0,34.0,45.0,Risky Customers,372508,2023-09-26,1.0,333.0,51,male,North America,1,Purple,0.0,fall,"Adidas basketball rebounders for kids provide a target for shooting and passing practice, enhancing their skills on the court.",494,5,2023-09-26,333.0
1177,2023-05-03,204,1,642.0,229.0,233.0,300.0,33.0,34.0,34.0,34.0,Risky Customers,103758,2023-05-03,1.0,642.0,65,female,North America,1,Green,0.0,fall,The Adidas website is filled with bugs and glitches.,583,1,2023-05-03,642.0
1183,2022-11-24,364,1,719.0,2.0,233.0,332.0,0.0,34.0,34.0,26.0,Risky Customers,834529,2022-11-24,1.0,719.0,56,female,North America,1,Brown,0.0,summer,"Adidas workout headbands are comfortable and functional, keeping sweat at bay during exercise.",431,4,2022-11-24,719.0
1185,2022-12-08,350,1,175.0,24.0,233.0,81.0,3.0,34.0,34.0,26.0,Risky Customers,101722,2022-12-08,1.0,175.0,29,female,North America,1,Orange,1.0,fall,"Adidas volleyball jerseys for kids combine style and functionality, meeting the preferences and needs of young players.",1109,5,2022-12-08,175.0
1187,2023-09-06,78,1,515.0,484.0,233.0,237.0,70.0,34.0,34.0,43.0,Risky Customers,926875,2023-09-06,1.0,515.0,46,male,North America,1,Cyan,1.0,summer,Impressed with the grip of my Adidas Powerlift 4 weightlifting shoes. Excellent stability – a solid 5 stars!,543,5,2023-09-06,515.0
1191,2023-10-11,43,1,121.0,568.0,233.0,55.0,82.0,34.0,34.0,46.0,Risky Customers,367462,2023-10-11,1.0,121.0,44,male,North America,0,Turquoise,1.0,winter,"Adidas workout pants offer comfort and flexibility, making them suitable for various exercises.",592,4,2023-10-11,121.0
1196,2023-09-05,79,1,355.0,480.0,233.0,162.0,70.0,34.0,34.0,43.0,Risky Customers,622215,2023-09-05,1.0,355.0,54,male,North America,0,Lavender,1.0,spring,"Adidas soccer goals for kids are durable and well-designed, ensuring a reliable setup for backyard games and organized play.",422,5,2023-09-05,355.0
1197,2023-03-20,248,1,71.0,156.0,233.0,14.0,23.0,34.0,34.0,31.0,Risky Customers,223209,2023-03-20,1.0,71.0,41,male,South America ,0,Green,1.0,spring,Adidas soccer balls for kids are durable and sized appropriately for young players.,538,5,2023-03-20,71.0
1198,2022-12-06,352,1,280.0,20.0,233.0,130.0,3.0,34.0,34.0,26.0,Risky Customers,655493,2022-12-06,1.0,280.0,59,female,North America,0,mix,1.0,summer,"Adidas jackets seamlessly blend style and functionality, making them versatile for any occasion.",401,5,2022-12-06,280.0
1210,2023-06-10,166,1,628.0,304.0,233.0,294.0,44.0,34.0,34.0,36.0,Risky Customers,875581,2023-06-10,1.0,628.0,28,male,South America ,1,Green,0.0,spring,"Adidas golf visors offer sun protection with a sporty look, enhancing the golfing experience.",858,4,2023-06-10,628.0
1215,2023-06-29,147,1,75.0,344.0,233.0,30.0,50.0,34.0,34.0,38.0,Risky Customers,371890,2023-06-29,1.0,75.0,22,male,North America,1,Green,1.0,winter,"Adidas basketballs for kids are expertly crafted for durability and size-appropriate design, fostering skill development in junior players.",755,5,2023-06-29,75.0
1216,2022-12-20,338,1,259.0,39.0,233.0,117.0,6.0,34.0,34.0,27.0,Risky Customers,417670,2022-12-20,1.0,259.0,34,male,North America,0,Red,1.0,spring,"Adidas lacrosse shafts for kids are lightweight and durable, providing young players with a reliable stick for the game.",1167,5,2022-12-20,259.0
1223,2023-04-05,232,1,236.0,186.0,233.0,105.0,27.0,34.0,34.0,32.0,Risky Customers,629676,2023-04-05,1.0,236.0,53,male,North America,1,Green,0.0,summer,"Adidas workout gloves offer a secure grip, preventing slips during weightlifting sessions.",421,5,2023-04-05,236.0
1225,2023-08-26,89,1,672.0,460.0,233.0,311.0,67.0,34.0,34.0,42.0,Risky Customers,291190,2023-08-26,1.0,672.0,65,female,Europe,0,Cyan,1.0,fall,"Adidas baseball helmets for kids offer protection and comfort, ensuring safety on the baseball field.",560,5,2023-08-26,672.0
1228,2023-09-29,55,1,351.0,543.0,233.0,161.0,79.0,34.0,34.0,45.0,Risky Customers,462492,2023-09-29,1.0,351.0,54,female,Europe,1,Maroon,1.0,spring,"Adidas snow boots are insulated, but the sizing may not accommodate thick socks.",524,3,2023-09-29,351.0
1232,2023-01-20,307,1,264.0,79.0,233.0,118.0,11.0,34.0,34.0,28.0,Risky Customers,269396,2023-01-20,1.0,264.0,45,female,South America ,0,Purple,1.0,summer,"Adidas workout gloves offer a secure grip, preventing slips during weightlifting sessions.",400,4,2023-01-20,264.0
1233,2023-03-11,257,1,97.0,140.0,233.0,43.0,20.0,34.0,34.0,31.0,Risky Customers,912702,2023-03-11,1.0,97.0,54,male,North America,1,Orange,0.0,winter,"Adidas basketball shorts for kids combine style and functionality, meeting the demands of players.",483,4,2023-03-11,97.0
1234,2023-09-08,76,1,889.0,488.0,233.0,424.0,71.0,34.0,34.0,43.0,Risky Customers,603171,2023-09-08,1.0,889.0,54,female,South America ,1,Purple,0.0,fall,"Adidas yoga mats for kids provide a non-slip surface, promoting balance and stability during yoga practice.",476,5,2023-09-08,889.0
1235,2023-08-16,99,1,381.0,440.0,233.0,182.0,64.0,34.0,34.0,41.0,Risky Customers,218318,2023-08-16,1.0,381.0,39,female,Asia,0,Olive,0.0,summer,Adidas basketballs for kids are well-constructed and suitable for junior players.,1103,4,2023-08-16,381.0
1241,2023-10-29,25,1,345.0,612.0,233.0,156.0,89.0,34.0,34.0,48.0,Risky Customers,117818,2023-10-29,1.0,345.0,59,male,Europe,0,Turquoise,0.0,winter,Adidas softball bats for kids are well-crafted and suitable for young softball players.,564,5,2023-10-29,345.0
1243,2023-03-08,260,1,749.0,136.0,233.0,349.0,20.0,34.0,34.0,30.0,Risky Customers,346470,2023-03-08,1.0,749.0,44,female,Europe,1,Red,1.0,fall,"Adidas water bottles are practical, though the designs could be more varied.",576,3,2023-03-08,749.0
1249,2023-10-14,40,1,499.0,572.0,233.0,233.0,83.0,34.0,34.0,46.0,Risky Customers,798727,2023-10-14,1.0,499.0,42,male,Europe,0,Orange,0.0,winter,"Adidas cycling gloves provide good grip, but they may lack sufficient padding for long rides.",474,3,2023-10-14,499.0
1254,2023-02-16,280,1,551.0,112.0,233.0,258.0,16.0,34.0,34.0,30.0,Risky Customers,934914,2023-02-16,1.0,551.0,43,male,North America,0,Red,0.0,fall,"Adidas soccer shorts for kids are stylish and comfortable, perfect for young athletes.",482,5,2023-02-16,551.0
1255,2022-12-29,329,1,805.0,50.0,233.0,376.0,7.0,34.0,34.0,27.0,Risky Customers,955897,2022-12-29,1.0,805.0,41,female,North America,1,Olive,1.0,summer,"Adidas running shorts for kids are lightweight and breathable, keeping them comfortable during runs.",509,5,2022-12-29,805.0
1258,2022-12-31,327,1,266.0,55.0,233.0,120.0,8.0,34.0,34.0,27.0,Risky Customers,904170,2022-12-31,1.0,266.0,46,male,Europe,1,Blue,1.0,fall,"Adidas, your sizing is all over the place, and it's frustrating.",471,1,2022-12-31,266.0
